name,lat,lon,rating,user_ratings_total,type_list,type_main,address,categoria,place_id,distance_km
Posada Terra Santa,39.56989000000001,2.653394999999999,4.8,358.0,"['bar', 'lodging', 'spa', 'restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer de la Posada de Terra Santa, 5, Palma",Comida,PLACE_0,0.2927822018706764
Hotel Hostal Cuba,39.5702062,2.6391515,4.1,2620.0,"['bar', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer de Sant Magí, 1, Palma",Comida,PLACE_1,0.9323124264706956
Naturalment,39.57065789999999,2.6511136,1.0,1.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Restaurant,"Carrer de Colom, 15, Palma",Comida,PLACE_2,0.1514875766030515
Hotel Cappuccino - Palma,39.56971739999999,2.6502664,4.4,1438.0,"['movie_theater', 'bar', 'lodging', 'spa', 'restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Plaça de Cort, Palma",Comida,PLACE_3,0.0263025437702569
Can Alomar Urban Luxury Retreat,39.56991110000001,2.646119399999999,4.8,316.0,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer de Sant Feliu, 1, Palma",Comida,PLACE_4,0.3344179209139895
Restaurant El Pilón,39.57106030000001,2.6463035,4.5,1596.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer de Can Cifré, 4, Palma",Comida,PLACE_5,0.3560266664444035
Marc Fosh Restaurant,39.57336189999999,2.651386999999999,4.6,1062.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer de la Missió, 7, Palma",Comida,PLACE_6,0.4348696369142949
Bar Marítim Nou,39.5694524,2.6371001,3.7,979.0,"['restaurant', 'bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",Restaurant,"Passeig Marítim, 1, Palma",Comida,PLACE_7,1.105834783350896
Restaurant Toque,39.5670876,2.6282216,4.7,1140.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer Federico García Lorca, 6, Palma",Comida,PLACE_8,1.8875522919246013
Restaurante Bahía Mediterráneo,39.5624246,2.6267059,4.2,644.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Avinguda de Gabriel Roca, 33, Palma",Comida,PLACE_9,2.1502580824076363
La Baranda,39.5702836,2.638255899999999,4.3,361.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer de Sant Magí, 29, Palma",Comida,PLACE_10,1.0095035745285246
La Paloma,39.5690898,2.6452358,4.3,1369.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer dels Apuntadors, 16, Palma",Comida,PLACE_11,0.4122856229836075
La Bodeguilla,39.5717805,2.6471513,4.5,2332.0,"['restaurant', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",Restaurant,"Carrer de Sant Jaume, 3, Palma",Comida,PLACE_12,0.3441031474622223
Restaurante Gotic,39.5681671,2.6448366,3.0,329.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Plaça de la Llotja, 2, Palma",Comida,PLACE_13,0.4703904430235054
Restaurante Arume,39.57721220000001,2.6522209,4.6,836.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer de Sant Miquel, 83, Palma",Comida,PLACE_14,0.867578100600888
La Madeleine de Proust Santa Catalina,39.571281,2.638807,4.0,281.0,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Restaurant,"Carrer d'Anníbal, 17, Palma",Comida,PLACE_15,0.977432747879276
Bar Cafe Coto,39.569472,2.643938,4.5,2751.0,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Plaça de la Drassana, 12, Palma",Comida,PLACE_16,0.5197982405613812
Duke Restaurant,39.5718918,2.6380522,4.7,1324.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer Soler, 36, Palma",Comida,PLACE_17,1.0553167800820502
Restaurante Asador BOLIXE Cocina Esencial,39.578844,2.657012,4.7,1532.0,"['liquor_store', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Restaurant,"Carrer d'Eusebi Estada, 33, Palma",Comida,PLACE_18,1.1906891224554197
"Telepizza Palma de Mallorca, La Riera - Comida a domicilio",39.5822245,2.6449134,3.0,412.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer d'Anselm Turmeda, 7, Bajo 2, Palma",Comida,PLACE_19,1.4699176070072093
McDonald's,39.5712,2.64731,3.8,4870.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Plaça del Rei Joan Carles I, 7, Palma",Comida,PLACE_20,0.2912304598278054
Quina Creu Tapas Pintxos Restaurant,39.5703813,2.6526939,4.3,1373.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer de la Corderia, 24, Palma",Comida,PLACE_21,0.2467082865834156
Restaurante Caballito de Mar,39.5679802,2.6446749,4.1,806.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Passeig de Sagrera, 5, Bajo, Palma",Comida,PLACE_22,0.4906963590616845
Brondo Architect Hotel,39.5710872,2.647932299999999,3.9,526.0,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer de Can Brondo, 4, Palma",Comida,PLACE_23,0.2423996477834719
ICON Rosetó,39.57207599999999,2.6494958,4.6,493.0,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer de Can Campaner, 6, Palma",Comida,PLACE_24,0.2786898418590786
Restaurante Diablito Portixol - Comida y Música,39.5617721,2.6653728,3.9,949.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Passeig Portitxol, 5, Palma",Comida,PLACE_25,1.5792724292775662
Hard Rock Cafe Mallorca,39.569341,2.634965,4.2,9383.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Balearic Islands, Passeig Marítim, S/N, Palma",Comida,PLACE_26,1.2890455482102774
Block House Palma,39.5731631,2.6428957,4.2,1664.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Passeig de Mallorca, 16, Palma",Comida,PLACE_27,0.7264752703148768
Ca'n Manolo Palma,39.5671516,2.6283033,4.6,1156.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Carrer Federico García Lorca, 4, Palma",Comida,PLACE_28,1.879581858348493
Restaurante Gran Muralla,39.58435239999999,2.6487725,3.6,63.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Restaurant,"Plaça de París, 6, Palma",Comida,PLACE_29,1.6437621006253564
Santa Clara Urban Hotel & Spa,39.5668394,2.6522388,4.5,232.0,"['bar', 'lodging', 'cafe', 'spa', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer de Sant Alonso, 16, Palma",Comida,PLACE_30,0.3620134271647586
Cafè Plaça,39.5687386,2.6507942,3.8,1196.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Plaça de Santa Eulàlia, 6, Palma",Comida,PLACE_31,0.1175102525906382
Bar Marítim Nou,39.5694524,2.6371001,3.7,979.0,"['restaurant', 'bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Passeig Marítim, 1, Palma",Comida,PLACE_32,1.105834783350896
La Madeleine de Proust Santa Catalina,39.571281,2.638807,4.0,281.0,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer d'Anníbal, 17, Palma",Comida,PLACE_33,0.977432747879276
Bar Cafe Coto,39.569472,2.643938,4.5,2751.0,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",Cafe,"Plaça de la Drassana, 12, Palma",Comida,PLACE_34,0.5197982405613812
Can Joan de s'Aigo,39.5728493,2.6439216,4.5,4551.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer del Baró de Santa Maria del Sepulcre, 5, Palma",Comida,PLACE_35,0.6340181505137424
miniBAR Palma - Cafe y Jamón Ibérico al Corte,39.5781561,2.6489844,4.6,279.0,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer de Pere Dezcallar i Net, 13, Palma",Comida,PLACE_36,0.9553687130290986
LUXOR CAFE PALMA,39.5702736,2.6596262,4.6,155.0,"['bar', 'cafe', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer dels Foners, 24, Palma",Comida,PLACE_37,0.8284960824583196
Café Al Vent del Món,39.5785388,2.66172,4.2,540.0,"['cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer del Marquès de la Fontsanta, 82, Palma",Comida,PLACE_38,1.4131453546444306
Café & Té,39.5753474,2.6526156,3.0,5.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Plaça de la Porta Pintada, 2, Palma",Comida,PLACE_39,0.6772628083553609
Forn del Santo Cristo,39.5740302,2.652053,4.1,779.0,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer de Sant Miquel, 47, Palma",Comida,PLACE_40,0.523100943622631
Bar Plata,39.5699514,2.6512303,4.7,184.0,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer de l'Argenteria, 1, Palma",Comida,PLACE_41,0.112460846628
Punt de Joc (Metropolitan),39.5734572,2.666320799999999,3.9,141.0,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer Gabriel Llabrés, 24, Palma",Comida,PLACE_42,1.4631684695213003
Cafè Barroco,39.5755088,2.657055999999999,4.5,561.0,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer de Margalida Caimari, 17, Palma",Comida,PLACE_43,0.8929963353539959
Pastisseria Mariola’s,39.5702143,2.651163,4.4,783.0,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer dels Set Cantons, 6, Palma",Comida,PLACE_44,0.1208433502295663
Rapha Mallorca,39.5694457,2.6483433,4.5,783.0,"['clothing_store', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Plaça del Rosari, 1, Palma",Comida,PLACE_45,0.143036548316592
Mistral Coffee Banc,39.5711087,2.650784,4.9,781.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer del Banc, 4, Palma",Comida,PLACE_46,0.1807183921090557
Ca'n Joan de s'Aigo,39.56993,2.6526434,4.6,7039.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer de Can Sanç, 10, Palma",Comida,PLACE_47,0.229529947241096
Es Badulake,39.56999399999999,2.6472243,4.9,166.0,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer de les Minyones, 2, Palma",Comida,PLACE_48,0.2419178690387201
Arabay Flagship Store Palma,39.5710613,2.6525526,4.4,1060.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",Cafe,"Carrer del Sindicat, 5, Palma",Comida,PLACE_49,0.2725310638718718
Al Punt - Restaurant Palma,39.5734478,2.6492477,4.2,629.0,"['cafe', 'meal_takeaway', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer de Santa Magdalena, 1, Palma",Comida,PLACE_50,0.4326875000188872
MELL34 Cafetería / Panadería,39.5682452,2.656048,4.8,212.0,"['cafe', 'bar', 'store', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer de Mateu Enric Lladó, 34B, LOCAL C, Palma",Comida,PLACE_51,0.5398529962285615
Cafè Can Martí,39.5709156,2.6438803,4.2,489.0,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer de Can Sales, 7, Palma",Comida,PLACE_52,0.5445605660426445
Cafè Canamunt,39.573017,2.654934,4.8,273.0,"['cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer de la Volta de la Mercè, 9, Palma",Comida,PLACE_53,0.56851911175963
Glop´s,39.5732943,2.6452375,4.4,438.0,"['cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer de Bonaire, 10, Palma",Comida,PLACE_54,0.5791184358060165
Fibonacci Bonaire,39.5734473,2.6452429,3.7,73.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer de Bonaire, 10, Palma",Comida,PLACE_55,0.5909880542253203
Lluís Perez Pastisser,39.5736741,2.6453147,4.6,578.0,"['cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer de Bonaire, 14, Palma",Comida,PLACE_56,0.6053916144120157
La Molienda Bisbe,39.575,2.6458333,4.3,1798.0,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer del Bisbe Campins, 11, Palma",Comida,PLACE_57,0.6986328518536125
1962 Café & Gastrobar,39.5718967,2.6422656,4.3,298.0,"['bar', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']",Cafe,"Passeig de Mallorca, 6, Palma",Comida,PLACE_58,0.7104299729353999
"Sport bar Cafetería, Apuestas Deportivas, Local de Juego - Punt de Joc (Es Jardí)",39.569819,2.658752,4.1,347.0,"['cafe', 'bar', 'store', 'food', 'point_of_interest', 'establishment']",Cafe,"Carrer General Ricardo Ortega, 12, Palma",Comida,PLACE_59,0.7505695181012683
La Madeleine de Proust Santa Catalina,39.571281,2.638807,4.0,281.0,"['bakery', 'cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer d'Anníbal, 17, Palma",Comida,PLACE_60,0.977432747879276
Tartas Can Pinyol,39.5833756,2.6373252,4.0,90.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer de Francesc Martí i Móra, 58, Palma",Comida,PLACE_61,1.8778734057909068
Panadería San Rafael S L,39.573553,2.6721756,4.4,69.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer Sant Rafael, 39, Palma",Comida,PLACE_62,1.950884780354874
Pastisseria Ca Na Cati,39.57854179999999,2.6638152,4.0,1455.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer Josep Darder, 5, Palma",Comida,PLACE_63,1.5461784430646222
Panaderia S'Estació,39.5721055,2.6553879,4.5,1959.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer del Sindicat, 66, Palma",Comida,PLACE_64,0.5393419104655702
Pastisseria Real,39.5752956,2.669221,4.7,249.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer Reis Catòlics, 79, Palma",Comida,PLACE_65,1.7649948371022035
Dulceliaco,39.5730374,2.6323965,4.7,92.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer d'Avinyó, 13, Palma",Comida,PLACE_66,1.5565019840204843
Pastelería Bomboneria Cladera,39.57187009999999,2.654264099999999,1.0,1.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Plaça de l'Olivar, 7, Palma",Comida,PLACE_67,0.4441855992584455
Forn del Santo Cristo,39.5740302,2.652053,4.1,779.0,"['cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer de Sant Miquel, 47, Palma",Comida,PLACE_68,0.523100943622631
"Panadería Fornaris, S.L.",39.5697164,2.6671736,4.2,36.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Calle Sargento Cortés Piña, 2, Palma",Comida,PLACE_69,1.4720866324352522
Forn Nou,39.58154099999999,2.6482785,4.3,72.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer de Sant Joaquim, 8, Palma",Comida,PLACE_70,1.3359512196859769
Pastisseria Cort,39.56949609999999,2.649866,3.6,530.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Plaça de Cort, n2, Palma",Comida,PLACE_71,0.0162910596895263
Pastisseria Mariola’s,39.5702143,2.651163,4.4,783.0,"['cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer dels Set Cantons, 6, Palma",Comida,PLACE_72,0.1208433502295663
Forn del Santo Cristo,39.570866,2.651259699999999,4.1,977.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Plaça del Marquès del Palmer, 2, Palma",Comida,PLACE_73,0.1774128991082079
PaneNostro,39.571424,2.6548109,4.6,163.0,"['bakery', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Plaça Nova de la Ferreria, 6, Palma",Comida,PLACE_74,0.4595392201489557
La Hogaza,39.570548,2.655937999999999,4.6,205.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer del Socors, 50, Palma",Comida,PLACE_75,0.5197721467099307
Lluís Perez Pastisser,39.5736741,2.6453147,4.6,578.0,"['cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer de Bonaire, 14, Palma",Comida,PLACE_76,0.6053916144120157
Mise en Place,39.5674151,2.6596871,4.1,280.0,"['cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer Miquel Santandreu, 16, Palma",Comida,PLACE_77,0.8651531507054852
Rosevelvet,39.5775423,2.6503454,4.4,1136.0,"['cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer de Font i Monteros, 22, Palma",Comida,PLACE_78,0.8836395129855336
MDQ,39.5784368,2.646229,3.6,706.0,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",Bakery,"Carrer Carles I, 8, Palma",Comida,PLACE_79,1.0343991998173447
Gelats Paco Blanquerna,39.5788972,2.6507891,4.2,536.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",Bakery,"Carrer de Blanquerna, 10, Palma",Comida,PLACE_80,1.036011439863182
Forn Ca sa Camena,39.5716709,2.6378841,4.5,107.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",Bakery,"Carrer d'Anníbal, 22, Palma",Comida,PLACE_81,1.0637197509104612
thomas bakeshop boutique,39.57170199999999,2.637629,4.7,173.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",Bakery,"Carrer d'Anníbal, 24, Palma",Comida,PLACE_82,1.0858160030740172
Squarcia La Exquisiteria,39.579831,2.653082,3.9,57.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",Bakery,"Carrer de Julià Alvarez, 9, bajos, Palma",Comida,PLACE_83,1.1679002857374583
Forn de pa i pastisseria Mestre,39.5754955,2.638640699999999,4.3,22.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",Bakery,"Carrer de Desbach, 4, Palma",Comida,PLACE_84,1.173745243945204
Tudurí Pastisseria i Cafè,39.58113539999999,2.6492145,4.2,1705.0,"['bakery', 'bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",Bakery,"07003, Carrer de Blanquerna, 42, Palma",Comida,PLACE_85,1.2844435266363092
Angelo Paletta Panaderia y Pasteleria Mallorca,39.5817142,2.6536548,4.4,305.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",Bakery,"Carrer de Rosselló i Cazador, 17, Palma",Comida,PLACE_86,1.3829791660906177
Forn La Mallorquina,39.5739425,2.6339961,4.3,24.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",Bakery,"Carrer de Joan Crespí, 18, Palma",Comida,PLACE_87,1.454233070037583
Panadería Pastelería San Bartolomé,39.5824279,2.637651,4.5,192.0,"['bakery', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Bakery,"Carrer de Francesc Martí i Móra, 35, Palma",Comida,PLACE_88,1.7761775200479204
Tartasmallorca,39.58765930000001,2.6479034,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",Bakery,"Carrer de Cotlliure, 1, Palma",Comida,PLACE_89,2.016125720201744
Naturalment,39.57065789999999,2.6511136,1.0,1.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Meal takeaway,"Carrer de Colom, 15, Palma",Comida,PLACE_90,0.1514875766030515
"Telepizza Palma de Mallorca, La Riera - Comida a domicilio",39.5822245,2.6449134,3.0,412.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer d'Anselm Turmeda, 7, Bajo 2, Palma",Comida,PLACE_91,1.4699176070072093
Palma Pollo I Restaurante,39.5766642,2.6420779,4.2,493.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer Rafael Rodríguez Méndez, 7, Palma",Comida,PLACE_92,1.0382990028875585
Chino Hola,39.5815243,2.651365999999999,3.4,159.0,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer del Pare Bartomeu Pou, 12, Palma",Comida,PLACE_93,1.3310804318733451
"La Mafia de la Pizza Nostra, Pizzeria a Domicilio en Palma",39.58476299999999,2.657361,4.3,293.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer de l'Arxiduc Lluís Salvador, 89, Palma",Comida,PLACE_94,1.800212857485253
"Galactic Club - Palma, Illes Balears",39.57313569999999,2.6398339,4.7,254.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer de Murillo, 9, Palma",Comida,PLACE_95,0.9559504004361952
Pasta Cuore S.L.,39.56999799999999,2.6507456,,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Meal takeaway,"Carrer de Colom, 8, Palma",Comida,PLACE_96,0.0777359859033873
Rapha Mallorca,39.5694457,2.6483433,4.5,783.0,"['clothing_store', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Meal takeaway,"Plaça del Rosari, 1, Palma",Comida,PLACE_97,0.143036548316592
Al Punt - Restaurant Palma,39.5734478,2.6492477,4.2,629.0,"['bar', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Meal takeaway,"Carrer de Santa Magdalena, 1, Palma",Comida,PLACE_98,0.4326875000188872
La Fornarina,39.57461079999999,2.6534785,3.5,196.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer dels Caputxins, 4, Palma",Comida,PLACE_99,0.6319310225300034
Llaollao Olmos,39.575163,2.651626,4.2,438.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Meal takeaway,"Carrer dels Oms, 7, Palma",Comida,PLACE_100,0.6340828193794714
Domino's Pizza,39.56986,2.65756,3.6,1969.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Avinguda de Gabriel Alomar, 11, Palma",Comida,PLACE_101,0.6486469614586537
Vegan and Raw,39.5755728,2.6486527,4.2,186.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Plaça del Bisbe Berenguer de Palou, nº2, Bajos, Palma",Comida,PLACE_102,0.674109743467757
McDonald's,39.5728666,2.6574289,3.4,2236.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer Nuredduna, 1, Bajos, Palma",Comida,PLACE_103,0.7330674319566081
Palma Pollo II,39.567533,2.659993,4.4,335.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer de Joan Alcover, 45, Palma",Comida,PLACE_104,0.8868607611228299
Jaipur Tandoori - Indian Restaurant Palma,39.5720445,2.639691500000001,4.7,2373.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer de la Fàbrica, 5, Palma",Comida,PLACE_105,0.9244396835654192
Sushi Chet,39.57256019999999,2.6622641,4.3,174.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer de Lluís Martí, 45, Palma",Comida,PLACE_106,1.1015217884447546
Mister hot dog,39.5779085,2.6428904,4.6,233.0,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer de Goethe, 14, Palma",Comida,PLACE_107,1.1067266668339035
Il carpaccio Pizzeria Italiana,39.569454,2.663520999999999,3.7,269.0,"['meal_delivery', 'bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer General Ricardo Ortega, 49, Palma",Comida,PLACE_108,1.1590641627494875
VA DE BO pianobiobar,39.5773754,2.6403773,4.5,208.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer de Valldargent, 1, Palma",Comida,PLACE_109,1.1948800073989791
Restaurante y comidas para llevar Tastau,39.57983779999999,2.659153299999999,3.7,700.0,"['restaurant', 'cafe', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']",Meal takeaway,"Carrer de Jaume Balmes, 33, Palma",Comida,PLACE_110,1.3825334545097032
